code_grade_NEG;code_etat_grade;libelle_grade_NEG;code_FP;code_grade_NEG_rempl;date_supp_remp_grille;code_etat_grade_rempl;libelle_grade_NEG_rempl
S10913;8;PROFESSEUR ECOLE DE MUSIQUE;110;S07763;01/01/1983;1;PROFESSEUR ECOLE DE MUSIQUE*
S10914;8;INFIRMIER DE CLASSE NORMALE;211;S12455;01/08/1993;1;INFIRMIER CL NORMALE ADMTS PARIS (*)
S10916;8;PREPOSE DE CLASSE NORMALE;210;S12450;01/08/1993;1;INFIRMIER CL NORMALE ADMTS PARIS (*)
S10919;8;;211;S12523;01/08/1993;1;
S10920;8;;211;S11638;01/08/1991;1;
S10922;8;MANIPULATEUR D ELECTRORADIOLOGIE MEDICALE CLASSE NORMALE;211;S12499;01/08/1993;8;MANIPULATEUR ELECTRORADIO DE CLASSE NORMALE
S10923;8;TECHNICIEN DE LABORATOIRE DE CLASSE NORMALE;210;S12496;01/08/1993;1;TECHNICIEN DE LABORATOIRE DE CLASSE NORMALE
S10927;8;CONSERVATEUR DU PATRIMOINE DE DEUXIEME CLASSE;210;S16020;01/02/2008;1;CONSERVATEUR DU PATRIMOINE
S10927;8;CONSERVATEUR DU PATRIMOINE DE DEUXIEME CLASSE;210;S16021;01/02/2008;1;CONSERVATEUR DU PATRIMOINE (ECH PROVISOIRE)
S10928;8;CONSERVATEUR DU PATRIMOINE DE PREMIERE CLASSE;210;S16020;01/02/2008;1;CONSERVATEUR DU PATRIMOINE
S10928;8;CONSERVATEUR DU PATRIMOINE DE PREMIERE CLASSE;210;S16021;01/02/2008;1;CONSERVATEUR DU PATRIMOINE (ECH PROVISOIRE)
S10943;8;CONDUCTEUR ( CHAUFFEUR ) D AUTOMOBILES;214;S13294;24/05/1994;1;MAITRE OUVRIER (*OPAC)
S10945;8;AGENT DE SERVICE DE 1ERE CATEGORIE;214;S13265;24/05/1994;1;AGENT ADMINISTRATIF DE 2EME CL (*)(OPAC)
S10967;8;INFIRMIER CLASSE NORMALE;210;S12450;01/08/1993;1;INFIRMIER CL NORMALE ADMTS PARIS (*)
S11038;8;COMMIS;212;S11035;01/08/1990;1;ADJOINT ADMINISTRATIF
S11086;8;CAISSIER DE PREMIERE CLASSE DES ETABLISSEMENTS ET SERVICES;210;S06298;01/07/1998;8;ADJOINT ADMINISTRATIF*
S11142;8;INFIRMIER DE CLASSE SUPERIEURE;810;S12810;01/08/1993;1;INFIRMIER DE CL NORMALE (*)
S11145;8;INFIRMIER SPECIALISE EN ANESTHESIE REANIMATION DE CLASSE;810;S12812;01/08/1993;1;INFIRMIER ANESTHESISTE DE CLASSE NORMALE
S11151;8;INFIRMIER DE SALLE D'OPERATION DE CLASSE SUPERIEURE;810;S12811;01/08/1993;1;INFIRMIER DE BLOC OPERATOIRE DE CLASSE NORMALE
S11154;8;DIETETICIEN DE CLASSE SUPERIEURE;810;S12824;01/08/1993;1;DIETETICIEN DE CLASSE NORMALE (*)
S11167;8;INFIRMIER DE SALLE D'OPERATION DE CLASSE NORMALE;810;S12811;01/08/1993;1;INFIRMIER DE BLOC OPERATOIRE DE CLASSE NORMALE
S11170;8;INFIRMIER SPECIALISE ANESTHESIE REANIMATION SURVEILLANT CHEF;810;S15327;01/01/2002;1;INFIRMIER ANESTHESIE CADRE SUPERIEUR DE SANTE (*)
S11185;8;MASSEUR KINESITHERAPEUTE DE CLASSE SUPERIEURE;810;S12822;01/08/1993;1;MASSEUR KINESI CLASSE NORMALE (*)
S11187;8;MANIPULATEUR D'ELECTRORADIOLOGIE MEDICALE DE CLASSE SUPE-;810;S12818;01/08/1993;1;MANIPULATEUR ELECTRORADIO MEDICAL CL NOR(*)
S11219;8;INFIRMIER DE SALLE D'OPERATION SURVEILLANT CHEF DES SERVICES;810;S15326;01/01/2002;1;INFIRMIER SALLE D OPERATION CADRE SUPERIEUR DE SANTE (*)
S11228;8;;810;S15328;01/01/2002;1;PUERICULTRICE CADRE SUPERIEUR DE SANTE (*)
S11229;8;;810;S12807;01/08/1993;1;PUERICULTRICE DE CLASSE NORMALE(*)
S11230;8;;810;S15324;31/12/2003;1;PUERICULTRICE CADRE DE SANTE (*)
S11238;8;TECHNICIEN DE LABORATOIRE DE CLASSE SUPERIEURE;810;S12819;01/08/1993;1;TECHNICIEN DE LABORATOIRE CLASSE NORMALE (*)
S11239;8;TECHNICIEN DE LABORATOIRE DE CLASSE NORMALE;810;S12819;01/08/1993;1;TECHNICIEN DE LABORATOIRE CLASSE NORMALE (*)
S11249;8;INFIRMIER SURVEILLANT DES SERVICES MEDICAUX;810;S15321;31/12/2003;1;INFIRMIER CADRE DE SANTE (*)
S11252;8;INFIRMIER SURVEILLANT CHEF DES SERVICES MEDICAUX;810;S15325;01/01/2002;1;INFIRMIER CADRE SUPERIEUR DE SANTE (*)
S11272;8;DIRECTEUR ADJOINT DES CONSERVATOIRES DE PARIS;210;S12673;04/09/1991;1;DIRECTEUR DES CONSERVATOIRES DE PARIS DE DEUXIEME CATEGORIE
S11283;8;SECRETAIRE MEDICAL ET SOCIAL;211;S10862;01/08/1994;8;SECRETAIRE MEDICAL ET SOCIAL DE CLASSE NORMALE
S11299;8;DIRECTEUR GENERAL;110;S04701;26/03/1979;1;DIRECTEUR GENERAL (*)
S11317;8;OUVRIER DE PREMIERE CATEGORIE;210;S06529;01/08/1996;8;MAITRE OUVRIER
S11321;8;;210;S10862;01/08/1994;8;SECRETAIRE MEDICAL ET SOCIAL DE CLASSE NORMALE
S11330;8;CONDUCTEUR DE MACHINES DE MOINS DE 100 CV;210;S10553;01/08/1991;8;CONDUCTEUR DE MACHINES
S11361;8;;110;S12124;01/07/1975;1;DIRECTEUR ADJOINT DE RESIDENCE (*)
S11424;8;CONTROLEUR TECH NETTOIEMENT NOMME EX APRES LE 01 01 88;210;S10621;01/07/1991;8;AGENT SUPERIEUR D EXPLOITATION  2E CATEGORIE
S11425;8;CHEF SURVEILLANT DE 1ERE CATEGORIE (PREMIERS ECHELONS);210;S10617;01/07/1991;1;AGENT DE MAITRISE  1ERE CAT ADMTS PARISIENNES
S11428;8;CHEF SURVEILLANT 1ERE CAT EX DU 01 01 88 AU 31 12 90;210;S10621;01/07/1991;8;AGENT SUPERIEUR D EXPLOITATION  2E CATEGORIE
S11429;8;CHEF SURVEILLANT 1ERE CAT NOMME EX APRES LE 01 01 91;210;S10617;01/07/1991;1;AGENT DE MAITRISE  1ERE CAT ADMTS PARISIENNES
S11430;8;CHEF D'ATELIER DE 1ERE CATEGORIE (PREMIERS ECHELONS);210;S10617;01/07/1991;1;AGENT DE MAITRISE  1ERE CAT ADMTS PARISIENNES
S11433;8;CHEF ATELIER 1ERE CAT NOMME EX DU 01 01 88 AU 31 12 90;210;S10621;01/07/1991;8;AGENT SUPERIEUR D EXPLOITATION  2E CATEGORIE
S11434;8;CHEF ATELIER 1ERE CAT NOMME EX APRES LE 01 01 91;210;S10617;01/07/1991;1;AGENT DE MAITRISE  1ERE CAT ADMTS PARISIENNES
S11473;8;MASSEUR KINESITHERAPEUTE DE CLASSE NORMALE;110;S12439;01/08/1993;8;MASSEUR KINESITHERAPEUTE DE CLASSE NORMALE
S11477;8;MASSEUR KINESITHERAPEUTE DE CLASSE SUPERIEURE;110;S12439;01/08/1993;8;MASSEUR KINESITHERAPEUTE DE CLASSE NORMALE
S11532;8;CONSEILLER TECHNIQUE DE SERVICE SOCIAL;110;S14730;01/01/1996;1;CONSEILLER SOCIO EDUCATIF
S11559;8;TECHNICIEN DE LABORATOIRE CLASSE NORMALE;211;S12496;01/08/1993;1;TECHNICIEN DE LABORATOIRE DE CLASSE NORMALE
S11566;8;AGENT CHEF PRINC DE SURVEIL SPECIAL DES MUSEES;210;S15924;01/08/2007;1;ADJOINT PPAL 1E CL ACCUEIL SURV MAG
S11567;8;AGENT CHEF PPAL DE LA SURVEILLANCE SPECIALISEE;210;S15898;01/08/2007;1;AGENT D'ACCUEIL ET DE SURVEILLANCE PPAL 1E CL
S11568;8;SECRETAIRE MEDICAL ET SOCIAL    CLASSE NORMALE;110;S13908;01/08/1996;1;SECRETAIRE MEDICAL SOCIAL CL NOR (1ER GR)
S11575;8;CONSERVATEUR DE BIBLIOTHEQUE 2EME CL;210;S16518;01/04/2011;1;CONSERVATEUR DE BIBLIOTHEQUE
S11581;8;SECRETAIRE MEDICAL ET SOCIAL   CLASSE SUPERIEURE;110;S13908;01/08/1996;1;SECRETAIRE MEDICAL SOCIAL CL NOR (1ER GR)
S11583;8;SECRETAIRE MEDICAL ET SOCIAL   CLASSE EXCEPTIONNELLE;110;S13928;01/08/1996;1;SECRETAIRE MEDICAL SOCIAL CL EXCEP (3EME GR)
S11599;8;AGENT ADMINISTRATIF DE 1ERE CLASSE;110;S15736;01/10/2005;1;AGENT ADMINISTRATIF (C C A S)
S11600;8;AGENT ADMINISTRATIF DE DEUXIEME CLASSE;110;S15736;01/10/2005;1;AGENT ADMINISTRATIF (C C A S)
S11621;8;AGENT DE SERVICE;610;S13433;24/11/1995;1;AGENT DE SERVICE DE DEUXIEME CLASSE(*)
S11623;8;SURVEILLANT DES SERVICES D'ELECTRORADIOLOGIE;211;S09686;01/01/1989;1;MANIPULATEUR ELECTRORADIO SURVEILLANT
S11624;8;TECHNICIEN DE LABORATOIRE DE CLASSE EXCEPTIONNELLE;210;S10532;01/01/1989;1;TECHNICIEN DE LABORATOIRE SURVEILLANT
S11625;8;SURVEILLANT DES SERVICES MEDICAUX;211;S10915;01/12/1988;1;INFIRMIER SURVEILLANT DES SERVICES MEDICAUX
S11636;8;AUXILIAIRE DE PUERICULTURE;210;S15913;01/01/2009;1;AUXILIAIRE PUERICULTURE ET SOINS 1E CL
S11637;8;AUXILIAIRE DE PUERICULTURE PRINCIPAL;210;S15913;01/08/2007;1;AUXILIAIRE PUERICULTURE ET SOINS 1E CL
S11639;8;;210;S12523;01/08/1993;1;
S11640;8;;210;S15380;01/01/2002;1;
S11641;8;;211;S10862;01/08/1994;8;SECRETAIRE MEDICAL ET SOCIAL DE CLASSE NORMALE
S11687;8;AGENT HOSPITALIER SOCIAL DE CLASSE NORMALE;110;S15735;01/10/2005;8;AGENT HOSPITALIER SOCIAL
S11688;8;AGENT HOSPITALIER SOCIAL DE CLASSE SUPERIEURE;110;S15735;01/10/2005;8;AGENT HOSPITALIER SOCIAL
S11691;8;CAISSIER DES ETABLISSEMENTS ET SERVICES EXTERIEURS;210;S11086;01/08/1990;8;CAISSIER DE PREMIERE CLASSE DES ETABLISSEMENTS ET SERVICES
S11694;8;AGENT DES SERVICES TECHNIQUES DE 2EME CLASSE;110;S15738;01/10/2005;1;AGENT DES SERVICES TECHNIQUES (C C A S)
S11727;8;EDUCATEUR DE JEUNES ENFANTS;210;S13042;01/08/1995;8;EDUCATEUR DE JEUNES ENFANTS
S11729;8;EDUCATEUR PRINCIPAL DE JEUNES ENFANTS;210;S13042;01/08/1995;8;EDUCATEUR DE JEUNES ENFANTS
S11730;8;EDUCATEUR CHEF DE JEUNES ENFANTS;210;S13044;01/01/1997;8;EDUCATEUR CHEF DE JEUNES ENFANTS
S11771;8;SURVEILLANT DES SERVICES DE LABORATOIRE;210;S10532;01/01/1989;1;TECHNICIEN DE LABORATOIRE SURVEILLANT
S11826;8;DIETETICIEN DE CLASSE NORMALE;110;S12443;01/08/1993;8;DIETETICIEN DE CLASSE NORMALE
S11828;8;DIETETICIEN DE CLASSE SUPERIEURE;110;S12443;01/08/1993;8;DIETETICIEN DE CLASSE NORMALE
S11839;8;ERGOTHERAPEUTE DE CLASSE NORMALE;110;S12441;01/08/1993;8;ERGOTHERAPEUTE DE CLASSE NORMALE
S11842;8;ERGOTHERAPEUTE DE CLASSE SUPERIEURE;110;S12441;01/08/1993;8;ERGOTHERAPEUTE DE CLASSE NORMALE
S11844;8;AGENT DES SERVICES TECHNIQUES DE 1ERE CLASSE;210;S15766;01/10/2005;8;AGENT DES SERVICES TECHNIQUES
S11845;8;INSPECTEUR SCE INT ET MATERIEL CL EXCEP;210;S15938;01/08/2007;1;AGENT DE LOGISTIQUE GENERALE PRINC 1ERE CL
S11855;8;PREPOSE CHEF;810;S14883;26/07/2000;1;PREPOSE CHEF
S11855;8;PREPOSE CHEF;810;S14890;26/07/2000;1;PREPOSE CHEF (*)
S11863;8;AGENT DES SERVICES TECHNIQUES DE 1ERE CLASSE;211;S15732;01/10/2005;8;AGENT DES SERVICES TECHNIQUES
S11864;8;AGENT DES SERVICES TECHNIQUES DE 1ERE CLASSE;110;S15738;01/10/2005;1;AGENT DES SERVICES TECHNIQUES (C C A S)
S11865;8;AIDE OUVRIER PROFESSIONNEL;210;S10549;01/08/1991;8;OUVRIER PROFESSIONNEL
S11871;8;CHEF DE SECTEUR D'ENTRETIEN GENERAL;210;S15893;01/08/2007;1;ADJOINT TECHNIQUE PRINCIPAL 1ERE CL
S11871;8;CHEF DE SECTEUR D'ENTRETIEN GENERAL;210;S15894;01/08/2007;1;ADJOINT TECH PPAL 1ERE CL (ECHELONS PROVISOIRES)
S11872;8;AGENT SPEC 2EME CL ECOLE MATER ENFANT HANDICA;210;S15907;01/01/2009;1;AGENT SPECIALISE ECOLES MATERNELLES 1E CL
S11873;8;AGENT SPEC 1ERE CL ECOLE MATER ENFANT HANDICA;210;S15907;01/08/2007;1;AGENT SPECIALISE ECOLES MATERNELLES 1E CL
S11889;8;AGENT ADMINISTRATIF PRINCIPAL;211;S15944;01/08/2007;1;ADJOINT ADMINISTRATIF 2EME CL
S11890;8;AGENT ADMINISTRATIF;211;S15731;01/10/2005;8;AGENT ADMINISTRATIF
S11908;8;INSPECTEUR SERV INT ET MATERIEL CL EXCEPT;211;S15939;01/08/2007;1;AGENT DE LOGISTIQUE GENERALE PRINC 1ERE CL
S11918;8;CONTROLEUR TECHNIQUE DU NETTOIEMENT EX AVANT LE 01 01 1986;210;S10620;01/07/1991;8;AGENT SUPERIEUR D EXPLOITATION  1ERE CATEGORIE
S11921;8;CONTROLEUR TECHNIQUE DU NETTOIEMENT (PREMIERS ECHELONS);210;S10621;01/07/1991;8;AGENT SUPERIEUR D EXPLOITATION  2E CATEGORIE
S11922;8;CHEF SURVEILLANT 1ERE CAT NOMME EX AVANT LE 01 01 1986;210;S10620;01/07/1991;8;AGENT SUPERIEUR D EXPLOITATION  1ERE CATEGORIE
S11923;8;CHEF D'ATELIER DE 1ERE CAT NOMME EX AVANT LE 01 01 86;210;S10620;01/07/1991;8;AGENT SUPERIEUR D EXPLOITATION  1ERE CATEGORIE
S11925;8;CONTROLEUR TECH NETTOIEMENT EX DU 01 01 86 AU 31 12 87;210;S10620;01/07/1991;8;AGENT SUPERIEUR D EXPLOITATION  1ERE CATEGORIE
S11926;8;CHEF SURVEILLANT 1ERE CAT EX DU 01 01 1986 AU 31 12 87;210;S10620;01/07/1991;8;AGENT SUPERIEUR D EXPLOITATION  1ERE CATEGORIE
S11927;8;CHEF ATELIER 1ERE CAT NOMME EX DU 01 01 86 AU 31 12 87;210;S10620;01/07/1991;8;AGENT SUPERIEUR D EXPLOITATION  1ERE CATEGORIE
S11938;8;MACHINISTE DES SERVICES TECHNIQUES;210;S06575;01/03/1975;8;CHEF D'EQUIPE CONDUCTEUR D'AUTOMOBILE
S11952;8;EDUCATEUR SPORTIF DES ACTIVITES DE LA NATATION  HORS CLASSE;210;S13048;01/01/1997;1;EDUCATEUR HORS CLASSE A P S
S11953;8;EDUCATEUR SPORTIF DES ACTIVITES DE LA NATATION  1ERE CLASSE;210;S13046;01/08/1995;1;EDUCATEUR 2EME CLASSE A P S
S11954;8;EDUCATEUR SPORTIF DES ACTIVITES DE LA NATATION   2EME CLASSE;210;S13046;01/08/1995;1;EDUCATEUR 2EME CLASSE A P S
S12026;8;AGENT DE SERVICE;211;S10788;01/08/1996;8;AGENT DES SERVICES TECHNIQUES DE 2E CLASSE
S12027;8;AGENT DU SERVICE INTERIEUR;211;S11904;01/08/1993;1;AGENT DU SERVICE INTERIEUR HORS CATEGORIE
S12028;8;SURVEILLANT DE SERVICE INTERIEUR;211;S11904;01/08/1993;1;AGENT DU SERVICE INTERIEUR HORS CATEGORIE
S12038;8;MAITRE NAGEUR  (TITULAIRE DU B E E S A N  DU PREMIER DEGRE);210;S11954;03/04/1992;8;EDUCATEUR SPORTIF DES ACTIVITES DE LA NATATION   2EME CLASSE
S12047;8;CONTROLEUR TECHNIQUE TRAVAUX PLANTATION;210;S10617;01/07/1991;1;AGENT DE MAITRISE  1ERE CAT ADMTS PARISIENNES
S12048;8;CONTROLEUR TECHNIQUE TRAVAUX PLANTATION CL EXCEPTIONNEL;210;S10621;01/07/1991;8;AGENT SUPERIEUR D EXPLOITATION  2E CATEGORIE
S12071;8;AGENT DE SERVICE DE 2EME CATEGORIE;211;S12026;01/01/1983;8;AGENT DE SERVICE
S12072;8;AGENT DE SERVICE DE 1ERE CATEGORIE;211;S12026;01/01/1983;8;AGENT DE SERVICE
S12073;8;AGENT DU SERVICE INTERIEUR DE 2EME CATEGORIE;211;S12028;01/01/1983;8;SURVEILLANT DE SERVICE INTERIEUR
S12074;8;AGENT DU SERVICE INTERIEUR DE 1ERE CATEGORIE;211;S12028;01/01/1983;8;SURVEILLANT DE SERVICE INTERIEUR
S12086;8;ATTACHE SERVICES EXTERIEURS CL FONCT ECH EXCEPT;210;S06313;01/08/1977;8;ATTACHE DES SERVICES HORS CLASSE
S12092;8;CONTROLEUR TECHNIQUE MECANICIEN;210;S10617;01/07/1991;1;AGENT DE MAITRISE  1ERE CAT ADMTS PARISIENNES
S12093;8;CONTROLEUR TECHNIQUE MECANICIEN CLASSE EXCEPTIONNELLE;210;S10621;01/07/1991;8;AGENT SUPERIEUR D EXPLOITATION  2E CATEGORIE
S12100;8;AIDE D'ATELIER;210;S10549;01/08/1990;8;OUVRIER PROFESSIONNEL
S12174;8;CHEF DE SECTION PRINCIPAL TECHNIQUE DE L'O P H L M DE PARIS;214;S13258;24/05/1994;8;ASSISTANT TECHNIQUE CHEF DE SECTION PRINCIPAL (OPAC)
S12175;8;AGENT DES SERVICES TECHNIQUES DE 1ERE CLASSE;810;S15701;01/10/2005;8;AGENT DES SERVICES TECHNIQUES
S12182;8;TECHNICIEN SUPERIEUR EN ORGANISATION;510;S14600;01/11/1987;1;TECHNICIEN SUPERIEUR EN ORGANISATION CLASSE 2
S12193;8;PREPARATEUR EN PHARMACIE CADRE PERMANENT CLASSE NORMALE;210;S10532;01/01/1989;1;TECHNICIEN DE LABORATOIRE SURVEILLANT
S12193;8;PREPARATEUR EN PHARMACIE CADRE PERMANENT CLASSE NORMALE;210;S10923;01/01/1989;8;TECHNICIEN DE LABORATOIRE DE CLASSE NORMALE
S12214;8;SECRETAIRE ADMINISTRATIF CLASSE EXCEPTIONNELLE;210;S06295;01/07/1976;8;SECRETAIRE ADMINISTRATIF
S12243;8;BIBLIOTHECAIRE ADJOINT SPECIAL 1ERE CL;210;S16564;01/01/2012;1;ASSISTANT SPEC BIBLIO MUSEE CL EXCEP ADMTS PARIS (3EME GR)
S12244;8;BIBLIOTHECAIRE ADJOINT SPECIAL 2EME CL;210;S16563;01/01/2012;1;ASSISTANT SPEC BIBLIO MUSEE CL SUP ADMTS PARIS (2EME GR)
S12245;8;BIBLIOTHECAIRE DE PREMIERE CLASSE;210;S15059;01/01/1997;1;BIBLIOTHECAIRE DES ADMINISTRATIONS PARISIENNES
S12246;8;BIBLIOTHECAIRE DE DEUXIEME CLASSE;210;S15059;01/01/1997;1;BIBLIOTHECAIRE DES ADMINISTRATIONS PARISIENNES
S12247;8;BIBLIOTHECAIRE ADJOINT SPECIALISE HORS CLASSE;210;S16564;01/01/2012;1;ASSISTANT SPEC BIBLIO MUSEE CL EXCEP ADMTS PARIS (3EME GR)
S12294;8;INSPECTEUR DE SALUBRITE EN CHEF;810;S13524;01/01/1997;8;INSPECTEUR DE SALUBRITE CHEF
S12300;8;PREPOSE CHEF-ADJOINT *;810;S11814;01/08/1991;1;PREPOSE CHEF ADJOINT
S12344;8;BIBLIOTHECAIRE ADJOINT PRINCIPAL;210;S13061;01/01/1997;1;BIBLIOTHECAIRE ADJOINT CLASSE EXCEPTIONNELLE (*)
S12347;8;ASSISTANT DE SERVICE SOCIAL PRINCIPAL;211;S12724;01/01/1994;1;ASSISTANT SOCIO-EDUCATIF PRINCIPAL
S12355;8;PROFESSEUR ECOLE DE DESSIN;110;S12733;01/08/1980;1;PROFESSEUR D'ECOLE DE DESSIN
S12434;8;AGENT DE MAITRISE DE PREMIERE CATEGORIE DE CLASSE NORMALE;810;S15013;01/01/1999;1;AGENT DE MAITRISE PREMIERE CAT
S12435;8;AGENT DE MAITRISE DE PREMIERE CATEGORIE DE CLASSE EXCEPTION-;810;S15013;01/01/1999;1;AGENT DE MAITRISE PREMIERE CAT
S12439;8;MASSEUR KINESITHERAPEUTE DE CLASSE NORMALE;110;S16560;01/01/2012;1;PERS PARAMED MED TECH CL NORM ADMTS PARIS (1ER GR)
S12440;8;MASSEUR KINESITHERAPEUTE DE CLASSE SUPERIEURE;110;S16561;01/01/2012;1;PERS PARAMED MED TECH CL SUP ADMTS PARIS (2EME GR)
S12441;8;ERGOTHERAPEUTE DE CLASSE NORMALE;110;S16560;01/01/2012;1;PERS PARAMED MED TECH CL NORM ADMTS PARIS (1ER GR)
S12442;8;ERGOTHERAPEUTE DE CLASSE SUPERIEURE;110;S16561;01/01/2012;1;PERS PARAMED MED TECH CL SUP ADMTS PARIS (2EME GR)
S12443;8;DIETETICIEN DE CLASSE NORMALE;110;S16560;01/01/2012;1;PERS PARAMED MED TECH CL NORM ADMTS PARIS (1ER GR)
S12444;8;DIETETICIEN DE CLASSE SUPERIEURE;110;S16561;01/01/2012;1;PERS PARAMED MED TECH CL SUP ADMTS PARIS (2EME GR)
S12462;8;GARDIEN DE CHALET DE NECESSITE (QUALIFIE);210;S15932;01/08/2007;1;AGENT DE LOGISTIQUE GENERALE 2EME CL
S12464;8;TECHNICIEN DE CLASSE NORMALE DES SERVICES CULTURELS;210;S13175;01/08/1995;1;TECHNICIEN DE CLASSE NORMALE DES SERVICES CULTURELS
S12465;8;TECHNICIEN EN CHEF DES SERVICES CULTURELS;210;S13177;01/01/1997;1;TECHNICIEN DE CLASSE EXCEPTIONNELLE DES SERVICES CULTURELS
S12466;8;TECHNICIEN PRINCIPAL DES SERVICES CULTURELS;210;S13175;01/08/1995;1;TECHNICIEN DE CLASSE NORMALE DES SERVICES CULTURELS
S12471;8;AGENT DE SERVICE 1ERE CL ETABS ENSEIGNEMENT;210;S15771;01/10/2005;8;AGENT DE SERVICE DES ETABTS D ENSEIGNEMENT
S12472;8;AGENT DE SERVICE 2EME CL ETABS ENSEIGNEMENT;210;S15771;01/10/2005;8;AGENT DE SERVICE DES ETABTS D ENSEIGNEMENT
S12473;8;AGENT DE SERVICE DES ECOLES DE DEUXIEME CLASSE;210;S15765;01/10/2005;8;AGENT DE SERVICE DES ECOLES
S12474;8;AGENT DE SERVICE DES ECOLES DE PREMIERE CLASSE;210;S15765;01/10/2005;8;AGENT DE SERVICE DES ECOLES
S12477;8;AGENT DE SERVICE INTERIEUR QUALIFIE;210;S15772;01/10/2005;8;AGENT DE SERVICE INTERIEUR
S12488;8;CHEF DE LABORATOIRE;211;S12688;30/08/1992;1;BIOLOGISTE DE DEUXIEME CLASSE
S12488;8;CHEF DE LABORATOIRE;211;S12689;30/08/1992;1;BIOLOGISTE HORS-CLASSE
S12488;8;CHEF DE LABORATOIRE;211;S12690;30/08/1992;1;BIOLOGISTE DE PREMIERE CLASSE
S12499;8;MANIPULATEUR ELECTRORADIO DE CLASSE NORMALE;211;S16560;01/01/2012;1;PERS PARAMED MED TECH CL NORM ADMTS PARIS (1ER GR)
S12500;8;MANIPULATEUR ELECTRORADIO CLASSE SUPERIEURE;211;S16561;01/01/2012;1;PERS PARAMED MED TECH CL SUP ADMTS PARIS (2EME GR)
S12518;8;CHEF DE SERVICE INTERIEUR PRINCIPAL;211;S15939;01/08/2007;1;AGENT DE LOGISTIQUE GENERALE PRINC 1ERE CL
S12519;8;SURVEILLANT DE SERVICE INTERIEUR QUALIFIE;211;S15733;01/10/2005;8;SURVEILLANT DE SERVICE INTERIEUR
S12520;8;AIDE DE LABORATOIRE ETABS ENSEIGNEMENT;210;S15932;01/08/2007;1;AGENT DE LOGISTIQUE GENERALE 2EME CL
S12521;8;AIDE DE LABORATOIRE PRINCIPAL ETABS ENSEIGNEMENT;210;S15934;01/08/2007;1;AGENT DE LOGISTIQUE GENERALE 1ERE CL
S12552;8;ASSISTANT HOSPITALIER DE JOUR;510;S08096;01/08/1991;1;ASSISTANT HOSPITALIER CLASSE NORMALE
S12683;8;ASSISTANT D'ENSEIGNEMENT MUSICAL DES CONSERVATOIRES DE PARIS;210;S16590;01/04/2012;1;ASSISTANT SPE ENSEIGNEMENT ARTISTIQ CL SUP (2EME GRADE)
S12684;8;ASSISTANT SPECIALISE D'ENSEIGNEMENT ARTISTIQUE DES CONSERVA-;210;S16591;01/04/2012;1;ASSISTANT SPE ENSEIGNEMENT ARTISTIQ CL EXC (3EME GRADE)
S12695;8;ASSISTANT SOCIO-EDUCATIF;211;S12724;01/01/1994;1;ASSISTANT SOCIO-EDUCATIF PRINCIPAL
S12695;8;ASSISTANT SOCIO-EDUCATIF;211;S12764;01/01/1994;8;ASSISTANT SOCIO EDUCATIF
S12697;8;CHEF ADJOINT DE LABORATOIRE HORS CLASSE;211;S12688;30/08/1992;1;BIOLOGISTE DE DEUXIEME CLASSE
S12721;8;CHEF ADJOINT DE LABORATOIRE DE PREMIERE CLASSE;211;S12688;30/08/1992;1;BIOLOGISTE DE DEUXIEME CLASSE
S12722;8;CHEF ADJOINT DE LABORATOIRE DE DEUXIEME CLASSE;211;S12688;30/08/1992;1;BIOLOGISTE DE DEUXIEME CLASSE
S12723;8;CHEF ADJOINT DE LABORATOIRE DE TROISIEME CLASSE;211;S12688;30/08/1992;1;BIOLOGISTE DE DEUXIEME CLASSE
S12764;8;ASSISTANT SOCIO EDUCATIF;211;S14217;01/01/1994;1;ASSISTANT SOCIO-EDUCATIF
S12804;8;CONSEILLER SOCIO-EDUCATIF;810;S16660;01/01/2013;1;CONSEILLER SOCIO-EDUCATIF
S12805;8;ASSISTANT SOCIO-EDUCATIF;810;S16662;01/01/2013;1;ASSISTANT SOCIO EDUCATIF
S12806;8;ASSISTANT SOCIO-EDUCATIF PRINCIPAL;810;S16663;01/01/2013;1;ASSISTANT SOCIO EDUCATIF PRINCIPAL
S12883;8;ATTACHE D'ADMINISTRATION;210;S15854;01/06/2007;1;ATTACHE
S13005;8;ATTACHE DES SERVICES;210;S15854;01/06/2007;1;ATTACHE
S13006;8;ATTACHE DES SERVICES;211;S15855;01/06/2007;1;ATTACHE
S13032;8;TECHNICIEN DE TRAVAUX SUPERIEUR EN CHEF;210;S16586;01/04/2012;1;TECHNICIEN SUPERIEUR EN CHEF ADMTS PARIS (3EME GRADE)
S13042;8;EDUCATEUR DE JEUNES ENFANTS;210;S16135;01/03/2008;1;EDUCATEUR JEUNES ENFANTS CL NORMALE ADMTS PARIS
S13043;8;EDUCATEUR PRINCIPAL DE JEUNES ENFANTS;210;S16135;01/03/2008;1;EDUCATEUR JEUNES ENFANTS CL NORMALE ADMTS PARIS
S13044;8;EDUCATEUR CHEF DE JEUNES ENFANTS;210;S16136;01/03/2008;1;EDUCATEUR JEUNES ENFANTS CL SUP ADMTS PARIS
S13096;8;INSPECTEUR DIVISIONNAIRE DE POLICE EMPLOI FONCTIONNEL;810;S13097;01/09/1995;1;COMMANDANT DE POLICE EMPLOI FONCTIONNEL
