code_grade_NEG;code_etat_grade;libelle_grade_NEG;categh;code_FP;code_cadre_corps;code_etat_cadre_corps;libelle_cadre_corps;code_filiere
S11085;1;ECONOME ADJOINT DE CLASSE NORMALE;B;212;<null>;;;
S11086;8;CAISSIER DE PREMIERE CLASSE DES ETABLISSEMENTS ET SERVICES;C;210;<null>;;;
S11087;1;COMMIS AIDE DE LABORATOIRE;;110;<null>;;;
S11089;1;CHEF DE SERVICE DES HUISSIERS;;110;<null>;;;
S11090;1;COORDINATEUR DE QUARTIER;;110;<null>;;;
S11091;1;ANIMATEUR LOCAL D INSERTION;;110;<null>;;;
S11093;1;GARDIEN D'ECOLE;;110;<null>;;;
S11095;1;DIRECTEUR ADJOINT DU CENTRE DE FORMATION;;110;<null>;;;
S11096;1;COORDINATEUR - CONSEIL DES AFFAIRES SOCIALES ET MUNICIPALES;;110;<null>;;;
S11097;1;DIRECTEUR DU BUREAU D AIDE SOCIALE;;110;<null>;;;
S11100;1;ECONOME ADJOINT DE CLASSE NORMALE;B;212;<null>;;;
S11103;1;PROFESSEUR DE MUSIQUE;;110;<null>;;;
S11106;1;ADJOINT ADMINISTRATIF PRINCIPAL DE PREMIERE CLASSE;C;212;<null>;;;
S11107;1;DIRECTEUR ECONOME;;110;<null>;;;
S11108;1;;;110;<null>;;;
S11110;1;;;110;<null>;;;
S11111;1;DIRECTEUR DE REGIE;;110;<null>;;;
S11112;1;;;110;<null>;;;
S11113;1;;;110;<null>;;;
S11114;1;;;110;<null>;;;
S11117;1;SECRETAIRE DE MAIRIE;;110;<null>;;;
S11123;1;PROFESSEUR DE STENO-DACTYLO;;110;<null>;;;
S11125;1;DIRECTEUR DES SERVICES ADMINISTRATIFS;;110;<null>;;;
S11126;1;CHARGE DE MISSION INFORMATIQUE AU SOCIAL;;110;<null>;;;
S11127;1;CHARGE DE DEVELOPPEMENT;;110;<null>;;;
S11128;1;AGENT DU SERVICE INTERIEUR;;110;<null>;;;
S11130;1;RESPONSABLE DU SERVICE MANIFESTATIONS PUBLIQUES;;110;<null>;;;
S11131;1;ANIMATEUR DE CENTRE DE LOISIRS;;110;<null>;;;
S11132;1;RESPONSABLE DE CENTRE DE LOISIRS;;110;<null>;;;
S11134;1;CHEF DE POSTE DE POLICE MUNICIPALE;;110;<null>;;;
S11135;1;CHEF DE SALLE;B;510;<null>;;;
S11137;1;EDUCATEUR DE JEUNES ENFANTS;B;110;<null>;;;
S11138;1;COMMIS;C;212;<null>;;;
S11139;1;COMMIS PRINCIPAL DE DEUXIEME CLASSE;C;212;<null>;;;
S11140;1;ADJOINT ADMINISTRATIF;C;212;<null>;;;
S11142;8;INFIRMIER DE CLASSE SUPERIEURE;B;810;<null>;;;
S11144;1;COMMIS PRINCIPAL DE PREMIERE CLASSE;C;212;<null>;;;
S11145;8;INFIRMIER SPECIALISE EN ANESTHESIE REANIMATION DE CLASSE;B;810;<null>;;;
S11146;1;COMMIS PRINCIPAL DE PREMIERE CLASSE;C;212;<null>;;;
S11147;1;COMMIS PRINCIPAL DE PREMIERE CLASSE;C;212;<null>;;;
S11151;8;INFIRMIER DE SALLE D'OPERATION DE CLASSE SUPERIEURE;B;810;<null>;;;
S11154;8;DIETETICIEN DE CLASSE SUPERIEURE;B;810;<null>;;;
S11155;1;DIETETICIEN SURV SERVICES MEDICAUX (*);B;810;<null>;;;
S11158;1;INFIRMIER SPECIALISE ANESTHESIE REANIMATION SURVEILLANT DES;B;810;<null>;;;
S11160;1;STANDARDISTE PREMIER GROUPE;;110;<null>;;;
S11161;1;DIRECTEUR DE LABORATOIRE DES SERVICES VETERINAIRES;;110;<null>;;;
S11163;1;RESPONSABLE DU SERVICE ENTRETIEN DES BATIMENTS;;110;<null>;;;
S11164;1;DIRECTEUR ADJOINT DU SERVICE DES SPORTS;;110;<null>;;;
S11165;7;DIRECTEUR D'ACTION TERRITORIALE;A;110;<null>;;;
S11167;8;INFIRMIER DE SALLE D'OPERATION DE CLASSE NORMALE;B;810;<null>;;;
S11168;1;INFIRMIER SALLE D'OPERATION SURVEILLANT DES SERVICES;B;810;<null>;;;
S11170;8;INFIRMIER SPECIALISE ANESTHESIE REANIMATION SURVEILLANT CHEF;A;810;<null>;;;
S11171;1;DIETETICIEN SURV CHEF SERVICES MEDICAUX (*);A;810;<null>;;;
S11174;1;DIRECTEUR DE LA POLICE MUNICIPALE;;110;<null>;;;
S11176;1;JOURNALISTE;;110;<null>;;;
S11179;1;OUVRIER PROFESSIONNEL;;212;<null>;;;
S11182;1;PUERICULTRICE SURVEILLANTE;B;110;<null>;;;
S11183;1;MANIPULATEUR ELECTRORADIO MEDICALE SURV CHEF (*);A;810;<null>;;;
S11185;8;MASSEUR KINESITHERAPEUTE DE CLASSE SUPERIEURE;B;810;<null>;;;
S11186;1;MASSEUR KINESI SURV SERVICES MEDICAUX (*);B;810;<null>;;;
S11187;8;MANIPULATEUR D'ELECTRORADIOLOGIE MEDICALE DE CLASSE SUPE-;B;810;<null>;;;
S11188;1;MASSEUR KINESI SURV CHEF SERVICES MEDICAUX(*);A;810;<null>;;;
S11201;1;DIRECTEUR ADJOINT;;214;<null>;;;
S11203;1;SOUS DIRECTEUR;;214;<null>;;;
S11209;1;PREPOSE CHEF;;211;<null>;;;
S11216;1;INFIRMIER GENERAL DE DEUXIEME CLASSE;A;810;<null>;;;
S11219;8;INFIRMIER DE SALLE D'OPERATION SURVEILLANT CHEF DES SERVICES;A;810;<null>;;;
S11223;1;DIRECTEUR DE PISCINE;;110;<null>;;;
S11224;1;PSYCHOLOGUE HORS CLASSE;A;810;<null>;;;
S11225;1;DIRECTEUR GESTIONNAIRE DES ETABLISSEMENTS D'HEBERGEMENT POUR;;110;<null>;;;
S11226;1;GESTIONNAIRE DES FOIRES ET MARCHES;B;110;<null>;;;
S11227;1;MANIPULATEUR ELECTRORADIO MEDICALE SURV (*);B;810;<null>;;;
S11228;8;;A;810;<null>;;;
S11229;8;;B;810;<null>;;;
S11230;8;;B;810;<null>;;;
S11235;1;TECHNICIEN DE LABORATOIRE SURVEILLANT (*);B;810;<null>;;;
S11236;1;TECHNICIEN DE LABORATOIRE SURVEILLANT CHEF(*);A;810;<null>;;;
S11238;8;TECHNICIEN DE LABORATOIRE DE CLASSE SUPERIEURE;B;810;<null>;;;
S11239;8;TECHNICIEN DE LABORATOIRE DE CLASSE NORMALE;B;810;<null>;;;
S11240;1;;A;810;<null>;;;
S11245;1;;A;810;<null>;;;
S11249;8;INFIRMIER SURVEILLANT DES SERVICES MEDICAUX;B;810;<null>;;;
S11250;1;TECHNICIEN DE CIRCULATION EXTRA CORPORELLE;;510;<null>;;;
S11251;1;;;110;<null>;;;
S11252;8;INFIRMIER SURVEILLANT CHEF DES SERVICES MEDICAUX;A;810;<null>;;;
S11255;1;DIRECTEUR DE LA PATINOIRE;;110;<null>;;;
S11256;1;DIRECTEUR DU BUREAU D AIDE SOCIALE;;110;<null>;;;
S11258;1;PUPITREUR CLASSE 1;;510;<null>;;;
S11265;1;CONDUCTEUR DE TRAVAUX COMMUNAUX;;110;<null>;;;
S11268;1;;C;110;<null>;;;
S11269;1;COMMIS PRINCIPAL DE PREMIERE CLASSE;C;212;<null>;;;
S11270;1;DIRECTEUR DE PISCINE;;110;<null>;;;
S11271;7;DIRECTEUR DES CONSERVATOIRES DE PARIS;;210;<null>;;;
S11272;8;DIRECTEUR ADJOINT DES CONSERVATOIRES DE PARIS;;210;<null>;;;
S11273;1;AIDE SOIGNANT;;110;<null>;;;
S11274;1;AGENT SPECIALISE DE L USINE A GLACE;;110;<null>;;;
S11275;1;DIRECTEUR CAISSIER DU MARCHE AU POISSON;;110;<null>;;;
S11277;1;SURVEILLANT DE PORT;;110;<null>;;;
S11278;1;CRIEUR MARQUEUR;;110;<null>;;;
S11279;1;RESPONSABLE DU SERVICE EMPLOI;;110;<null>;;;
S11281;1;AUXILIAIRE DE POLICE;;110;<null>;;;
S11283;8;SECRETAIRE MEDICAL ET SOCIAL;C;211;<null>;;;
S11284;1;GESTIONNAIRE EN ACTION SOCIALE;;110;<null>;;;
S11286;1;PUPITREUR CLASSE 1BIS (*);;510;<null>;;;
S11288;1;COMPTABLE CAISSIER;;110;<null>;;;
S11290;1;INFIRMIER CHEF;;110;<null>;;;
S11291;1;"SOUS-DIRECTEUR DE LA MAISON "" BON ACCUEIL """;;110;<null>;;;
S11292;1;ANIMATEUR EN GERIATRIE;C;110;<null>;;;
S11293;1;MAITRE AUXILIAIRE D EDUCATION PHYSIQUE;;110;<null>;;;
S11296;1;ATTACHE DE PRESSE;;110;<null>;;;
S11298;1;OUVRIER PROFESSIONNEL PREMIERE CATEGORIE;;110;<null>;;;
S11299;8;DIRECTEUR GENERAL;;110;<null>;;;
S11300;1;TECHNICIEN DE LABORATOIRE;;110;<null>;;;
S11301;1;DIRECTEUR MAISON DE RETRAITE;;110;<null>;;;
S11302;1;RESPONSABLE DE CIRCONSCRIPTION D ACTION SANITAIRE ET SOCIALE;;110;<null>;;;
S11309;1;EDUCATEUR SCOLAIRE;;110;<null>;;;
S11314;1;SECRETAIRE ARCHIVISTE DU PALAIS DE ROURE (*);;110;<null>;;;
S11315;1;DELEGUE AUPRES DES TRAVAILLEURS PRIVES D'EMPLOI;;110;<null>;;;
S11317;8;OUVRIER DE PREMIERE CATEGORIE;;210;<null>;;;
S11319;7;DIRECTEUR CHEF DE CRECHE;;110;<null>;;;
S11321;8;;C;210;<null>;;;
S11322;1;RESPONSABLE DE DIRECTION SECURITE PREVENTION;;110;<null>;;;
S11323;1;CHEF DE QUART;;110;<null>;;;
S11326;1;DIRECTEUR PEDAGOGIQUE;;510;<null>;;;
S11327;1;;;110;<null>;;;
S11330;8;CONDUCTEUR DE MACHINES DE MOINS DE 100 CV;C;210;<null>;;;
S11331;1;RESPONSABLE DU SERVICE DES MANIFESTATIONS PUBLIQUES;;110;<null>;;;
S11333;1;MEDECIN CHARGE DE LA VACCINATION PAR LE BCG;;110;<null>;;;
S11336;1;INSPECTEUR DE SCE INTER DU MATER DE 1ERE CLAS;C;110;<null>;;;
S11337;1;;;110;<null>;;;
S11338;1;HUISSIER DU MAIRE;;110;<null>;;;
S11339;1;CHARGE DE DIRECTION DU SERVICE DES SPORTS;;110;<null>;;;
S11340;1;DIRECTEUR DE L'ECOLE DE MUSIQUE;;110;<null>;;;
S11341;1;MONITEUR D'EDUCATION PHYSIQUE;;510;<null>;;;
S11342;1;AGENT DE SERVICE PRINCIPAL;;110;<null>;;;
S11343;1;;;110;<null>;;;
S11344;1;TELEPHONISTE;C;110;<null>;;;
S11346;1;DIRECTEUR DE PISCINE ET DES SERVICES DES SPORTS ET DES;;110;<null>;;;
S11347;1;AGENT QUALIFIE DE BIBLIOTHEQUE;;110;<null>;;;
S11348;1;ASSISTANT QUALIFIE DE BIBLIOTHEQUE;;110;<null>;;;
S11349;7;;;110;<null>;;;
S11350;1;;;110;<null>;;;
S11353;7;RESPONSABLE DU SERVICE D'AIDE MENAGERE;;110;<null>;;;
S11355;1;DIRECTEUR ARTISTIQUE;;110;<null>;;;
S11356;1;CONTROLEUR CHEF ADJOINT*;;110;<null>;;;
S11357;1;;;110;<null>;;;
S11359;1;CONTROLEUR CHEF*;;110;<null>;;;
S11361;8;;;110;<null>;;;
S11363;1;;;110;<null>;;;
S11366;1;INFIRMIER DIPLOME DE SECTEUR PSYCHIATRIQUE;B;211;<null>;;;
S11367;1;SECRETAIRE DE MAIRIE;;110;<null>;;;
S11368;7;PROFESSEUR EPS CHARGE DE LA COORDINATION;;110;<null>;;;
S11369;1;GESTIONNAIRE DE CANTINE;;110;<null>;;;
S11370;1;CHARGE DE PROGRAMMATION ET DE COORDINATION DES ACTIONS;;110;<null>;;;
S11371;7;;;110;<null>;;;
S11372;1;AGENT DE DEVELOPPEMENT DE L'ACTION SOCIALE;;110;<null>;;;
S11373;1;SECRETAIRE DU CONSEIL DE PRUD'HOMMES;;110;<null>;;;
S11374;1;DIRECTEUR DE LA MAISON DES JEUNES;;110;<null>;;;
S11375;1;DIRECTEUR DES INSTALLATIONS SPORTIVES;;110;<null>;;;
S11378;1;AIDE SOIGNANT DE CLASSE SUPERIEURE;;211;<null>;;;
S11379;1;GESTIONNAIRE DE CANTINES SCOLAIRES;;110;<null>;;;
S11380;1;PROGRAMMEUR;;510;<null>;;;
S11381;1;MANIPULATEUR CHEF D'ELECTROCARDIOGRAPHIE;;510;<null>;;;
S11382;1;DIRECTEUR DU CAMPING MUNICIPAL;;110;<null>;;;
S11383;1;ARCHITECTE DIVISIONNAIRE DE 1ERE CLASSE AVEC ACTIVITE PRIVEE;;610;<null>;;;
S11384;1;ANIMATEUR DE FOYER DEMEURE;;110;<null>;;;
S11385;1;PSYCHOLOGUE HORS CLASSE;;110;<null>;;;
S11386;1;DIRECTEUR DE AFFAIRES CULTURELLES;;110;<null>;;;
S11387;1;;;110;<null>;;;
S11388;7;;;110;<null>;;;
S11389;1;;;110;<null>;;;
S11390;7;RECEVEUR SPECIAL;;510;<null>;;;
S11391;1;DIRECTEUR DE LA PATINOIRE;;110;<null>;;;
S11392;1;;;110;<null>;;;
S11394;1;ANIMATEUR SOCIO-EDUCATIF;;110;<null>;;;
S11395;1;SURVEILLANT DE PORT;;110;<null>;;;
S11400;1;;;110;<null>;;;
S11401;1;SECOURISTE;;110;<null>;;;
S11402;1;PROFESSEUR DU CENTRE DE FORMATION POUR APPRENTIS;B;110;<null>;;;
S11403;1;SECRETAIRE ADMINISTRATION HORS CLASSE;B;210;<null>;;;
S11404;1;PUPITREUR;;510;<null>;;;
S11405;1;;;110;<null>;;;
S11409;1;MAITRE BAIGNEUR CHEF;;110;<null>;;;
S11410;1;COORDINATEUR DE L'ANIMATION SPORTIVE;;110;<null>;;;
S11411;1;MONITEUR D'EDUCATION PHYSIQUE;;110;<null>;;;
S11412;1;MONITEUR EDUCATION PHYSIQUE ET SPORTIVE CHEF;;110;<null>;;;
S11414;1;DIRECTEUR DES PISCINES ET DE LA PATINOIRE;;110;<null>;;;
S11415;1;CONDUCTEUR AUTO;;110;<null>;;;
S11416;1;GARDIEN DE FOURRIERE DE DEUXIEME CATEGORIE;;110;<null>;;;
S11417;1;AGENT MECANICIEN ELECTRICIEN;;110;<null>;;;
S11424;8;CONTROLEUR TECH NETTOIEMENT NOMME EX APRES LE 01 01 88;;210;<null>;;;
S11425;8;CHEF SURVEILLANT DE 1ERE CATEGORIE (PREMIERS ECHELONS);;210;<null>;;;
S11428;8;CHEF SURVEILLANT 1ERE CAT EX DU 01 01 88 AU 31 12 90;;210;<null>;;;
S11429;8;CHEF SURVEILLANT 1ERE CAT NOMME EX APRES LE 01 01 91;;210;<null>;;;
S11430;8;CHEF D'ATELIER DE 1ERE CATEGORIE (PREMIERS ECHELONS);;210;<null>;;;
S11433;8;CHEF ATELIER 1ERE CAT NOMME EX DU 01 01 88 AU 31 12 90;;210;<null>;;;
S11434;8;CHEF ATELIER 1ERE CAT NOMME EX APRES LE 01 01 91;;210;<null>;;;
S11435;1;;;110;<null>;;;
S11436;1;DIRECTEUR DE CENTRE SOCIAL ET DE DEVELOPPEMENT;;110;<null>;;;
S11437;1;DIRECTEUR DE L'ECOLE INTERCOMMUNALE DE MUSIQUE;;110;<null>;;;
S11440;1;;;110;<null>;;;
S11441;1;RECEVEUR PRINCIPAL;;110;<null>;;;
S11443;1;SURVEILLANT DES SERVICES MEDICAUX;;110;<null>;;;
S11444;1;DIRECTEUR DU CENTRE MEDICO SOCIAL MUNICIPAL;;110;<null>;;;
S11455;1;DIRECTEUR DE THEATRE;;110;<null>;;;
S11458;1;CHEF D'ATELIER AU CENTRE D'AIDE PAR LE TRAVAIL;;110;<null>;;;
S11460;1;SURVEILLANT DE PARCMETRES QUALIFIE;;110;<null>;;;
S11461;1;CHEF DE MAGASIN DE 3E CATEGORIE;C;110;<null>;;;
S11462;1;RESPONSABLE DU SERVICE DE LA POLICE MUNICIPALE;;110;<null>;;;
S11463;1;ANIMATEUR FORMATEUR SPORTIF QUALIFIE;;110;<null>;;;
S11466;1;;;510;<null>;;;
S11467;1;PUPITREUR;;510;<null>;;;
S11469;1;CHEF DE SALLE;;510;<null>;;;
S11470;7;CHEF DU SERVICE DES SPORTS;;110;<null>;;;
S11472;1;DIRECTEUR LOGEMENT FOYER;;110;<null>;;;
S11473;8;MASSEUR KINESITHERAPEUTE DE CLASSE NORMALE;;110;<null>;;;
S11475;1;DIRECTEUR DE CENTRE;;110;<null>;;;
S11476;1;MASSEUR KINESITHERAPEUTE SURVEILLANT DES SERVICES MEDICAUX;B;110;<null>;;;
S11477;8;MASSEUR KINESITHERAPEUTE DE CLASSE SUPERIEURE;B;110;<null>;;;
S11479;1;;;110;<null>;;;
S11480;1;AUXILIAIRE DE POLICE;;110;<null>;;;
S11481;1;AUXILIAIRE CHEF DE POLICE;;110;<null>;;;
S11482;1;AUXILIAIRE PRINCIPAL DE POLICE;;110;<null>;;;
S11483;1;AUXILIAIRE CHEF PRINCIPAL DE POLICE MUNICIPALE;;110;<null>;;;
S11485;1;;;110;<null>;;;
S11486;7;AGENT SPECIALISE DES CRECHES;;110;<null>;;;
S11487;1;ANIMATEUR PRINCIPAL;;110;<null>;;;
S11488;1;RESPONSABLE DU SECTEUR LOISIRS ENFANCE JEUNESSE;;110;<null>;;;
S11489;1;COORDINATEUR SERVICE RESTAURATION;;110;<null>;;;
S11490;1;CHEF DE PARC;;110;<null>;;;
S11491;1;;;110;<null>;;;
S11492;1;;;110;<null>;;;
S11493;1;;;110;<null>;;;
S11494;1;CHARGE DE MISSION AUX SERVICES DE L'EAU ET DE;;110;<null>;;;
S11495;1;RESPONSABLE DU STATIONNEMENT*;;110;<null>;;;
S11496;1;DIRECTEUR DU SERVICE DES SPORTS;;110;<null>;;;
S11498;1;GARDIEN DE GROUPE SCOLAIRE;;110;<null>;;;
S11499;1;DIRECTEUR D'ECOLE DE MUSIQUE;;110;<null>;;;
S11500;7;CONSEILLER TECHNIQUE DE SERVICE SOCIAL;A;211;<null>;;;
S11501;1;AUMONIER;;110;<null>;;;
S11502;1;DESSINATEUR D'ETUDES(*);;110;<null>;;;
S11503;1;;;110;<null>;;;
S11504;1;AGENT DE RECEPTION;;510;<null>;;;
S11505;1;GESTIONNAIRE DES EQUIPEMENTS SPORTIFS;;110;<null>;;;
S11509;1;AGENT POLYVALENT D'IMMEUBLES CHEF;;110;<null>;;;
S11511;1;CHEF DE BATAILLON;;110;<null>;;;
S11512;1;AGENT POLYVALENT D'IMMEUBLES;;110;<null>;;;
S11513;1;AGENT POLYVALENT D'IMMEUBLES PREMIERE CATEGORIE;;110;<null>;;;
S11514;1;AGENT POLYVALENT D'IMMEUBLES QUALIFIE;;110;<null>;;;
S11515;1;AGENT POLYVALENT D'IMMEUBLES PRINCIPAL;;110;<null>;;;
S11516;1;TECHNICIEN EN ORGANISATION;;510;<null>;;;
S11517;1;MAITRE DE FORMATION PROFESSIONNELLE;;110;<null>;;;
S11520;1;AIDE SOIGNANT DE CLASSE NORMALE;C;211;<null>;;;
S11521;1;AIDE SOIGNANT DE CLASSE NORMALE;C;210;<null>;;;
S11522;1;MAITRE DE FORMATION PROFESSIONNELLE AYANT SUIVI UN PLAN DE;;110;<null>;;;
S11524;1;INTERVENANT DE QUARTIER PREMIER NIVEAU;;110;<null>;;;
S11525;1;INTERVENANT DE QUARTIER DEUXIEME NIVEAU;;110;<null>;;;
S11526;1;DIRECTEUR ADJOINT D'EQUIPEMENT DE QUARTIER;;110;<null>;;;
S11527;1;DIRECTEUR D'EQUIPEMENT DE QUARTIER;;110;<null>;;;
S11528;1;RESPONSABLE P E C Q  (PROJET EDUCATIF CONCERTE PAR QUARTIER);;110;<null>;;;
S11529;1;DIRECTEUR DU SERVICE MUNICIPAL DES SPORTS;;110;<null>;;;
S11530;1;ASSISTANT HOSPITALIER DE CLASSE SUPERIEURE;C;510;<null>;;;
S11531;1;ANALYSTE PROGRAMMEUR;;510;<null>;;;
S11532;8;CONSEILLER TECHNIQUE DE SERVICE SOCIAL;A;110;<null>;;;
S11534;7;CHEF D'ATELIER ( EN FONCTION AU 01 01 63 );;110;<null>;;;
S11535;1;AGENT DE DEVELOPPEMENT DU PATRIMOINE;;110;<null>;;;
S11536;1;;;110;<null>;;;
S11537;1;;B;110;<null>;;;
S11539;1;;B;110;<null>;;;
S11541;1;RESTAURATEUR SPECIALISTE;;110;<null>;;;
S11542;1;PROPGRAMMATEUR DU CINEMA MUNICIPAL;;110;<null>;;;
S11543;7;ASSISTANT DENTAIRE CHEF;;110;<null>;;;
S11545;1;DIRECTEUR DU SERVICE SOCIAL;;110;<null>;;;
S11547;1;SURVEILLANT EDUCATEUR INTERNAT;;510;<null>;;;
S11548;1;AGENT SPECIALISE POUR PERSONNES DEPENDANTES;;110;<null>;;;
S11549;7;SECRETAIRE ADMINISTRATIF OU DEPARTEMENTAL;;110;<null>;;;
S11552;1;INSPECTEUR CENTRAL DES TRANSMISSIONS;;150;<null>;;;
S11553;1;INSPECTEUR CENTRAL DES TRANSMISSIONS;;150;<null>;;;
S11555;1;;;510;<null>;;;
S11556;1;AIDE SOIGNANT;;110;<null>;;;
S11557;1;DIRECTEUR DU THEATRE DE LA VILLE;;110;<null>;;;
S11559;8;TECHNICIEN DE LABORATOIRE CLASSE NORMALE;;211;<null>;;;
S11560;1;DESSINATEUR CHEF DE GROUPE DE 1ERE CL;C;210;<null>;;;
S11565;1;CONSERVATEUR GENERAL DE BIBLIOTHEQUE;A;210;<null>;;;
S11566;8;AGENT CHEF PRINC DE SURVEIL SPECIAL DES MUSEES;C;210;<null>;;;
S11567;8;AGENT CHEF PPAL DE LA SURVEILLANCE SPECIALISEE;C;210;<null>;;;
S11568;8;SECRETAIRE MEDICAL ET SOCIAL    CLASSE NORMALE;;110;<null>;;;
S11569;1;DIRECTEUR DES SPORTS;;110;<null>;;;
S11570;1;;;110;<null>;;;
S11572;1;MAITRE D'EDUCATION PHYSIQUE;;110;<null>;;;
S11573;1;AGENT DE COMPTABILITE;;110;<null>;;;
S11574;1;SURVEILLANT DE MAISON D'ENFANTS;;110;<null>;;;
S11575;8;CONSERVATEUR DE BIBLIOTHEQUE 2EME CL;A;210;<null>;;;
S11576;1;GARDE CANAL;;110;<null>;;;
S11577;1;;;110;<null>;;;
S11578;1;DIRECTEUR ADJOINT AUX SPORTS;;110;<null>;;;
S11579;1;MAITRE DE MAISON;;110;<null>;;;
S11581;8;SECRETAIRE MEDICAL ET SOCIAL   CLASSE SUPERIEURE;;110;<null>;;;
S11582;1;ADJOINT TECHNIQUE CLASSE EXCEPTIONNELLE;;510;<null>;;;
S11583;8;SECRETAIRE MEDICAL ET SOCIAL   CLASSE EXCEPTIONNELLE;;110;<null>;;;
S11585;1;INGENIEUR;;510;<null>;;;
S11588;1;DIRECTEUR DE L ENSEMBLE SPORTIF DE L ILE DES VANNES;;110;<null>;;;
S11589;1;ANALYSTE PROGRAMMEUR;;510;<null>;;;
S11592;1;;;110;<null>;;;
S11594;1;;;110;<null>;;;
S11596;1;ACHETEUR 2EME CLASSE;;110;<null>;;;
S11597;1;ACHETEUR 1ERE CLASSE;;110;<null>;;;
S11598;7;SURVEILLANT DES SERVICES MEDICAUX;;110;<null>;;;
S11599;8;AGENT ADMINISTRATIF DE 1ERE CLASSE;C;110;<null>;;;
S11600;8;AGENT ADMINISTRATIF DE DEUXIEME CLASSE;C;110;<null>;;;
S11601;1;AGENT SUPERIEUR D'EXPLOITATION DE 1ERE CATEGORIE;;110;<null>;;;
S11603;1;AGENT SUPERIEUR D'EXPLOITATION DE 2EME CATEGORIE;;110;<null>;;;
S11604;1;RESPONSABLE DU BUREAU SCOLAIRE;;110;<null>;;;
S11605;1;DIRECTEUR DE PISCINE;;110;<null>;;;
S11606;1;ANIMATEUR CULTUREL;;110;<null>;;;
S11607;1;;;110;<null>;;;
S11611;1;DIRECTEUR ECONOME DE FOYER-LOGEMENT;;110;<null>;;;
S11612;1;MEDECIN CONTROLEUR DES LOIS D'AIDE SOCIALE;;110;<null>;;;
S11613;1;;;110;<null>;;;
S11614;1;;;110;<null>;;;
S11619;1;AGENT DE BUREAU;C;610;<null>;;;
S11620;7;AGENT HOSPITALIER;C;610;<null>;;;
S11621;8;AGENT DE SERVICE;C;610;<null>;;;
S11622;1;CHEF DES SERVICES ADMINISTRATIFS DES SPORTS ET DES LOISIRS;;110;<null>;;;
S11623;8;SURVEILLANT DES SERVICES D'ELECTRORADIOLOGIE;;211;<null>;;;
S11624;8;TECHNICIEN DE LABORATOIRE DE CLASSE EXCEPTIONNELLE;;210;<null>;;;
S11625;8;SURVEILLANT DES SERVICES MEDICAUX;;211;<null>;;;
S11628;1;AGENT D ANIMATION;;110;<null>;;;
S11629;1;COORDINATEUR DE L ACTION GERONTOLOGIQUE;;110;<null>;;;
S11630;1;TECHNICIEN THERMAL;;510;<null>;;;
S11631;1;;;110;<null>;;;
S11632;1;RESPONSABLE DES CENTRES DE LOISIRS;;110;<null>;;;
S11633;1;PROTHESISTE DENTAIRE;;110;<null>;;;
S11636;8;AUXILIAIRE DE PUERICULTURE;C;210;<null>;;;
S11637;8;AUXILIAIRE DE PUERICULTURE PRINCIPAL;;210;<null>;;;
S11638;1;;B;210;<null>;;;
S11639;8;;B;210;<null>;;;
S11640;8;;A;210;<null>;;;
S11641;8;;;211;<null>;;;
S11642;1;DIRECTEUR DU PESAGE DE CLASSE NORMALE;A;110;<null>;;;
S11643;1;DIRECTEUR DU PESAGE DE CLASSE EXCEPTIONNELLE;A;110;<null>;;;
S11644;1;REGISSEUR POUR LE CENTRE D ANIMATION CULTURELLE;;110;<null>;;;
S11645;1;TECHNICIEN PHYSICIEN DE CLASSE NORMALE;;510;<null>;;;
S11646;1;TECHNICIEN PHYSICIEN DE CLASSE SUPERIEURE;;510;<null>;;;
S11647;1;;A;210;<null>;;;
S11648;1;AIDE TECHNIQUE PRINCIPAL DE LABORATOIRE;C;110;<null>;;;
S11649;1;ASSISTANT SOCIAL CHEF * CADRE D'EXTINCTION;;211;<null>;;;
S11650;1;RESPONSABLE DES AFFAIRES SOCIALES;;110;<null>;;;
S11651;1;DIRECTEUR DE FOYER DE PERSONNES AGEES;;110;<null>;;;
S11652;1;ATTACHE DE PRESSE;;110;<null>;;;
S11655;1;INTENDANT A L ECOLE NATIONALE DE MUSIQUE;;110;<null>;;;
S11658;1;MAITRE D'EDUCATION MUSICALE 1ERE CATEGORIE;;110;<null>;;;
S11659;7;RESPONSABLE PRINCIPAL DE L ENTRETIEN DU PATRIMOINE;;110;<null>;;;
S11660;1;RESPONSABLE DE L ENTRETIEN DU PATRIMOINE IMMOBILIER;;110;<null>;;;
S11661;1;CHEF DE SERVICE DES BATIMENTS DE LA VOIRIE;;110;<null>;;;
S11662;1;;;510;<null>;;;
S11663;1;PUPITREUR;;510;<null>;;;
S11664;1;AIDE TECHNIQUE DE LABORATOIRE;C;110;<null>;;;
S11667;7;CHEF DE GROUPE AUTOMOBILES;;610;<null>;;;
S11673;1;INSPECTEUR PRINCIPAL DES MARCHES;;110;<null>;;;
S11676;1;DIRECTEUR DE THEATRE;;110;<null>;;;
S11678;1;AGENT MEDICO PSYCHOLOGIQUE PRINCIPAL;;510;<null>;;;
S11679;1;;;110;<null>;;;
S11680;1;CHEF DE TRAVAUX;;110;<null>;;;
S11681;1;DIRECTEUR GENERAL DES ETABLISSEMENTS MEDICO-SOCIAUX;;110;<null>;;;
S11682;1;PROFESSEUR DE CONSERVATOIRE;;110;<null>;;;
S11687;8;AGENT HOSPITALIER SOCIAL DE CLASSE NORMALE;C;110;<null>;;;
